,Entity,Code,Year,Food Gross Production Value (constant 2014-2016 thousand US$),CTS Code,CTS Full Descriptor,CTS Name,Country,ISO2,ISO3,Indicator,Source,Unit,TempChange,Growth Rate,OECD_LDC
5629,Saudi Arabia,SAU,1979,2996417000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.901,0.11633281312112054,Other
5630,Saudi Arabia,SAU,1980,2833910000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.043,-0.05423377320312894,Other
5631,Saudi Arabia,SAU,1981,2852560000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.059,0.00658101351136775,Other
5632,Saudi Arabia,SAU,1982,3456465000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.434,0.21170632694842517,Other
5633,Saudi Arabia,SAU,1983,3807764000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.899,0.10163534130969065,Other
5634,Saudi Arabia,SAU,1984,4624924000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.363,0.21460363614971945,Other
5635,Saudi Arabia,SAU,1985,5318385000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.046,0.14993997739206089,Other
5636,Saudi Arabia,SAU,1986,5696860000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.14,0.07116352050481489,Other
5637,Saudi Arabia,SAU,1987,6219453000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.48,0.09173351635813409,Other
5638,Saudi Arabia,SAU,1988,6637725000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.431,0.06725221655344926,Other
5639,Saudi Arabia,SAU,1989,6714556000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.136,0.01157489953259594,Other
5640,Saudi Arabia,SAU,1990,7120884000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.08,0.0605145001396965,Other
5641,Saudi Arabia,SAU,1991,7390151000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.359,0.037813704028881734,Other
5642,Saudi Arabia,SAU,1992,7757371000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.989,0.04969045964013463,Other
5643,Saudi Arabia,SAU,1993,7834237000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.218,0.009908769349822322,Other
5644,Saudi Arabia,SAU,1994,7849276000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.641,0.0019196508862318051,Other
5645,Saudi Arabia,SAU,1995,7617605000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.178,-0.02951495144265537,Other
5646,Saudi Arabia,SAU,1996,7487198000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.567,-0.017119160155980806,Other
5647,Saudi Arabia,SAU,1997,8199817000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,-0.004,0.09517832973029439,Other
5648,Saudi Arabia,SAU,1998,8461230000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,1.023,0.03188034562234732,Other
5649,Saudi Arabia,SAU,1999,8133797000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,1.474,-0.038698037992112244,Other
5650,Saudi Arabia,SAU,2000,8538460000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.773,0.04975081133694381,Other
5651,Saudi Arabia,SAU,2001,9795373000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.886,0.14720605355064031,Other
5652,Saudi Arabia,SAU,2002,9478553000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,1.096,-0.03234384234270604,Other
5653,Saudi Arabia,SAU,2003,9880290000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.996,0.04238379001520598,Other
5654,Saudi Arabia,SAU,2004,10505977000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.989,0.06332678494254718,Other
5655,Saudi Arabia,SAU,2005,10597703000,ECCS,"Environment, Climate Change, Climate and Weather, Surface Temperature Change",Surface Temperature Change,Saudi Arabia,SA,SAU,"Temperature change with respect to a baseline climatology, corresponding to the period 1951-1980","Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Climate Change, Climate Indicators, Temperature change. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/ET.",Degree Celsius,0.557,0.00873083959730736,Other
